"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"backstabbing_carson_0 broken"	1	0	0	0	0	1010	0	0	0	0	19	1010	11242	5606984	49.71	47.34	562	NA	529	NA	9	NA	14	NA	0	0	0	0	"0 + 0 part"	0	0.197	1.018	0	9.05	0	21	21	17	0	0	1010	562	0	529	NA	9	NA	14	NA	"1036575"	NA	5606984	450922	63.5872	NA	"uniq"	5322	"4"	0	0.000805016900907312	12.0632232943772	2.04257894736842e-07
"backstabbing_carson_0 broken"	23	0	0	0	0	25618	0	0	0	0	401	1536	266371	2740817	36.73	36.92	649	NA	566	NA	166	NA	276	NA	1	1	1160	1	"0 + 0 part"	0	9.635	1.009	0	6.82	0.38	526	526	370	0	0	1536	649	0	564	NA	167	NA	277	NA	"1036578"	NA	2740817	330653	94.3795	NA	"uniq"	2364	"4"	3.75416242759159	2.56033877561747e-05	18.0960458140766	2.31504301745636e-05
"backstabbing_carson_0 broken"	1	0	0	0	0	1174	0	0	0	0	4	1174	3064	3964820	62.99	58.94	686	NA	684	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.077	1	0	0	0	6	6	4	0	0	1174	686	0	684	NA	2	NA	3	NA	"1036581"	NA	3964820	273837	54.1094	NA	"uniq"	3956	"4"	0	0	10.3600037328302	1.48225e-07
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	3	623	1785	3116019	52.38	48.91	609	NA	553	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.057	1	0	0	0	4	4	3	0	0	623	609	0	553	NA	2	NA	3	NA	"1036584"	NA	3116019	173466	43.8389	NA	"uniq"	3110	"4"	0	0	8.35036628467285	1.083e-07
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036587"	NA	3960292	189680	38.0962	NA	"uniq"	3695	"4"	NA	NA	7.18431873205309	NA
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036590"	NA	4190965	271794	51.555	NA	"uniq"	3952	"4"	NA	NA	9.72785504054555	NA
"backstabbing_carson_0 broken"	4	0	0	0	0	5041	0	0	0	0	190	1534	123479	4297655	62.36	62.72	630	NA	556	NA	80	NA	132	NA	0	0	0	0	"0 + 0 part"	0	2.862	1.004	0	0	0	266	266	179	0	0	1534	630	0	556	NA	80	NA	132	NA	"1036593"	NA	4297655	454151	83.261	NA	"uniq"	4105	"4"	0	0	15.8511211346653	4.31107578947368e-06
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	72	928	44300	5038537	42.5	42.51	597	NA	539	NA	32	NA	51	NA	0	0	0	0	"0 + 0 part"	0	0.879	1	0	0	0	89	89	63	0	0	928	597	0	539	NA	32	NA	51	NA	"1036596"	NA	5038537	468384	73.4174	NA	"uniq"	4639	"4"	0	0	13.9440476471642	1.0731125e-06
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036599"	NA	4322488	166828	29.9434	NA	"uniq"	3871	"4"	NA	NA	5.78930467823161	NA
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036602"	NA	2516660	147265	46.0507	NA	"uniq"	2536	"4"	NA	NA	8.77740735737048	NA
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	4	698	2428	4732957	32.7	37.5	630	NA	596	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.051	1	0	0	0	6	6	4	0	0	698	630	0	596	NA	2	NA	3	NA	"1036605"	NA	4732957	313579	52.5096	NA	"uniq"	4086	"4"	0	0	9.93815282919325	6.5025e-08
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	4	960	2856	2655018	33.86	31.4	678	NA	625	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.108	1	0	35.01	0	6	6	4	0	0	960	678	0	625	NA	2	NA	3	NA	"1036611"	NA	2655018	196158	58.7061	NA	"uniq"	2631	"4"	0	0.0122584033613445	11.0822977471339	2.916e-07
"backstabbing_carson_0 broken"	913	110	7	0	0	2680366	765571	96092	0	0	1056	16676	2790152	2890610	55.89	55.82	3338	"3256"	2074	"1949"	265	"280"	526	"563"	2	2	2793	1	"0 + 2 part"	273	93.018	1.038	0	2.98	0	3334	3346	2689	222	8	16676	3338	3256	2074	"1948"	265	"280"	526	"564"	"1036617"	NA	2890610	626207	170.442	NA	"uniq"	2666	"4"	0.716806826294768	1.0680421711792e-06	32.4952345698659	0.000819351167045455
"backstabbing_carson_0 broken"	9	0	0	0	0	17681	0	0	0	0	16	3097	22350	4020054	41.35	43.6	1731	NA	1096	NA	5	NA	9	NA	0	0	0	0	"0 + 0 part"	0	0.551	1.01	0	0	0	31	31	23	1	0	3097	1731	0	1096	NA	5	NA	9	NA	"1036620"	NA	4020054	271101	53.3543	NA	"uniq"	3915	"4"	0	0	10.1155730743915	1.89750625e-06
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036623"	NA	2146020	119948	43.4268	NA	"uniq"	2021	"4"	NA	NA	8.38398523778902	NA
"backstabbing_carson_0 broken"	956	3	0	0	0	1303759	17501	0	0	0	2823	5907	2636598	4198214	56.61	56.62	990	"689"	730	NA	971	"1919"	1748	NA	4	4	10720	0	"0 + 0 part"	0	59.338	1.059	0	4.94	0.12	4513	4517	3195	39	0	5845	988	688	729	NA	974	"1924"	1752	NA	"1036632"	NA	4198214	703263	130.616	NA	"uniq"	3807	"4"	1.51710651377267	1.87362654450925e-06	25.1272207657828	0.000124725407155508
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	8	695	4681	1635651	32.26	31.13	599	NA	535	NA	4	NA	6	NA	0	0	0	0	"0 + 0 part"	0	0.286	1	0	0	0	12	12	6	0	0	695	599	0	535	NA	4	NA	6	NA	"1036638"	NA	1635651	139918	67.1265	NA	"uniq"	1598	"4"	0	0	12.8314047434324	1.02245e-06
"backstabbing_carson_0 broken"	63	56	52	40	28	4046369	4023097	3989537	3815533	3365541	65	431154	4048100	3999957	30.08	30.1	112354	"114213"	71755	"72243"	13	"12"	24	"23"	21	18	891928	0	"0 + 1 part"	217	98.348	1.029	0	0.23	0	3792	3890	3441	453	49	431154	90747	90747	63469	"63469"	13	"13"	27	"27"	"1036647"	NA	3999957	1813112	362.747	NA	"uniq"	3848	"4"	5.18761888293273	5.68167782416442e-08	67.9924309186324	0.0148805063138462
"backstabbing_carson_0 broken"	1799	83	0	0	0	4183163	522874	0	0	0	2350	9498	4598574	4977298	56.36	56.34	2413	"2252"	1557	"1352"	626	"707"	1222	"1417"	8	8	20598	0	"0 + 3 part"	442	88.432	1.045	0	3.02	0	5765	5786	4542	377	17	9498	2411	2239	1552	"1348"	627	"709"	1226	"1422"	"1036650"	NA	4977298	1022872	164.607	NA	"uniq"	4503	"4"	1.73966973239965	6.56725323980869e-07	30.8261229285448	0.000332775260595745
"backstabbing_carson_0 broken"	11	0	0	0	0	12749	0	0	0	0	395	1869	252492	5420062	39.96	40.14	624	NA	556	NA	168	NA	276	NA	0	0	0	0	"0 + 0 part"	0	4.621	1.008	0	0.4	0	503	503	360	0	0	1869	624	0	556	NA	168	NA	276	NA	"1036653"	NA	5420062	603979	88.5101	NA	"uniq"	4678	"4"	0	1.58420860858958e-06	16.7150947719786	5.40598506329114e-06
"backstabbing_carson_0 broken"	41	0	0	0	0	49670	0	0	0	0	865	1862	586352	3412784	54.82	54.87	667	NA	574	NA	354	NA	591	NA	1	1	622	0	"0 + 2 part"	125	16.859	1.019	0	7.65	0.17	1166	1166	764	1	0	1862	667	0	574	NA	354	NA	592	NA	"1036656"	NA	3412784	448887	102.989	NA	"uniq"	3475	"4"	1.70546020138074	1.30467705405627e-05	19.7296547334962	3.28584833526012e-05
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036659"	NA	5556797	207185	29.5509	NA	"uniq"	5266	"4"	NA	NA	5.59274524514752	NA
"backstabbing_carson_0 broken"	27	0	0	0	0	34681	0	0	0	0	262	2197	188465	3696795	60.77	60.97	691	NA	583	NA	100	NA	174	NA	2	2	2565	0	"0 + 0 part"	0	5.037	1.012	0	210.53	0	336	336	233	0	0	2197	688	0	581	NA	101	NA	176	NA	"1036662"	NA	3696795	474714	99.1008	NA	"strain"	3293	"4"	10.6120499827554	0.00111707744143475	19.2618470864627	9.6837286259542e-06
"backstabbing_carson_0 broken"	2	0	0	0	0	6175	0	0	0	0	9	3413	11064	2818024	39.81	34.07	2762	NA	662	NA	2	NA	5	NA	0	0	0	0	"0 + 0 part"	0	0.38	1.034	0	9.34	0	17	17	12	1	0	3413	2762	0	662	NA	2	NA	5	NA	"1036665"	NA	2818024	125225	34.9056	NA	"uniq"	2707	"4"	0	0.000844179320318149	6.66557488509679	1.60444444444444e-06
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	1	811	811	3482146	38.96	28.92	811	NA	811	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.023	1	0	0	0	2	2	1	0	0	811	811	0	811	NA	1	NA	1	NA	"1036668"	NA	3482146	156652	35.5813	NA	"uniq"	3016	"4"	0	0	6.74808006327133	5.29e-08
"backstabbing_carson_0 broken"	1	0	0	0	0	1199	0	0	0	0	13	1199	8147	2666783	40.41	38.96	590	NA	521	NA	6	NA	10	NA	0	0	0	0	"0 + 0 part"	0	0.303	1.007	0	0	0	19	19	12	0	0	1199	590	0	521	NA	6	NA	10	NA	"1036671"	NA	2666783	224397	66.9155	NA	"uniq"	2337	"4"	0	0	12.6217806248202	7.06223076923077e-07
"backstabbing_carson_0 broken"	4	0	0	0	0	4687	0	0	0	0	114	1405	70572	2781134	43.62	43.33	594	NA	536	NA	49	NA	80	NA	0	0	0	0	"0 + 0 part"	0	2.515	1.009	0	77.2	1.43	149	149	96	0	0	1405	594	0	534	NA	49	NA	81	NA	"1036674"	NA	2781134	292214	82.8861	NA	"strain"	2649	"4"	0	0.00109391826786828	15.760513517148	5.54844298245614e-06
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036677"	NA	3197617	182646	44.5642	NA	"uniq"	2961	"4"	NA	NA	8.56791166671931	NA
"backstabbing_carson_0 broken"	2	0	0	0	0	2821	0	0	0	0	31	1709	20929	4600598	30.71	30.09	642	NA	548	NA	13	NA	22	NA	0	0	0	0	"0 + 0 part"	0	0.455	1	0	152.91	0	46	46	27	0	0	1709	642	0	548	NA	13	NA	22	NA	"1036686"	NA	4600598	363336	62.8401	NA	"strain"	4544	"4"	0	0.00730613024989249	11.8463730149863	6.67822580645161e-07
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036689"	NA	6470542	244091	29.5009	NA	"uniq"	6171	"4"	NA	NA	5.65851361447001	NA
"backstabbing_carson_0 broken"	1	0	0	0	0	1059	0	0	0	0	5	1059	3468	2169229	43.17	41.97	686	NA	565	NA	2	NA	4	NA	0	0	0	0	"0 + 0 part"	0	0.16	1	0	0	0	7	7	4	0	0	1059	686	0	565	NA	2	NA	4	NA	"1036692"	NA	2169229	164136	59.5362	NA	"uniq"	2174	"4"	0	0	11.349839044195	5.12e-07
"backstabbing_carson_0 broken"	998	164	17	0	0	3158641	1166788	195633	0	0	1181	13727	3297996	3420924	38.74	38.72	3857	"3719"	2255	"2090"	275	"291"	558	"601"	6	6	23727	0	"0 + 1 part"	85	93.178	1.035	0	2.7	0.06	3806	3815	3142	327	22	13727	3827	3701	2220	"2073"	276	"292"	560	"603"	"1036698"	NA	3420924	745624	173.343	NA	"uniq"	3092	"4"	1.81928662133004	8.1867897959852e-07	32.6939739088036	0.000735151539712108
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036710"	NA	4987666	275117	43.2912	NA	"uniq"	4498	"4"	NA	NA	8.27392010611777	NA
"backstabbing_carson_0 broken"	3	0	0	0	0	4446	0	0	0	0	14	1692	11908	4401495	39.7	45.26	838	NA	651	NA	5	NA	9	NA	0	0	0	1	"0 + 0 part"	0	0.269	1.016	0	59.09	0	20	20	12	0	0	1692	838	0	645	NA	5	NA	9	NA	"1036713"	NA	4401495	354712	63.8144	NA	"uniq"	4143	"4"	0	0.00496221027880417	12.0883472547396	5.16864285714286e-07
"backstabbing_carson_0 broken"	459	360	244	63	7	6417360	6115912	5256211	2351809	422684	475	67969	6430291	6618536	40.59	40.61	19715	"19051"	12164	"11575"	101	"106"	205	"217"	5	5	51461	0	"0 + 1 part"	317	95.343	1.019	0	1.81	0.13	5872	5919	5128	887	73	67969	19715	19051	12164	"11575"	101	"106"	205	"217"	"1036719"	NA	6618536	1838926	217.003	NA	"uniq"	5711	"4"	0.777569786499553	2.81480262712838e-07	41.6767242786018	0.00191374476821053
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	1	597	597	2021907	29.31	31.54	597	NA	597	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.03	1	0	0	0	2	2	0	0	0	597	597	0	597	NA	1	NA	1	NA	"1036722"	NA	2021907	127706	49.7639	NA	"uniq"	1929	"4"	0	0	9.4741746282099	9e-08
"backstabbing_carson_0 broken"	4	0	0	0	0	9321	0	0	0	0	182	3367	119125	2123732	35.08	35.26	616	NA	552	NA	74	NA	126	NA	0	0	0	0	"0 + 1 part"	136	5.562	1.007	0	0.85	0	247	247	160	0	0	3231	613	0	552	NA	75	NA	126	NA	"1036725"	NA	2123732	235997	88.5159	NA	"uniq"	1956	"4"	0	7.13536201469045e-06	16.6685579913096	1.69977164835165e-05
"backstabbing_carson_0 broken"	27	0	0	0	0	32643	0	0	0	0	563	1864	377777	2331365	40.28	40.29	652	NA	569	NA	230	NA	386	NA	0	0	0	0	"0 + 0 part"	0	15.772	1.027	0	4.35	0	758	760	530	0	0	1864	652	0	569	NA	230	NA	386	NA	"1036734"	NA	2331365	300608	102.371	NA	"uniq"	2199	"4"	0	1.15147295891492e-05	19.3411156125274	4.41840113676732e-05
"backstabbing_carson_0 broken"	1	0	0	0	0	2415	0	0	0	0	39	2415	25376	2407434	34.28	33.74	599	NA	533	NA	16	NA	27	NA	0	0	0	0	"0 + 0 part"	0	1.054	1	0	0	0	54	54	38	0	0	2415	599	0	533	NA	16	NA	27	NA	"1036746"	NA	2407434	221957	73.1821	NA	"uniq"	2407	"4"	0	0	13.8294756990223	2.84850256410256e-06
"backstabbing_carson_0 broken"	478	0	0	0	0	605596	0	0	0	0	2259	2890	1868786	3857293	40.38	40.34	855	NA	665	NA	833	NA	1454	NA	3	3	4941	0	"0 + 1 part"	83	46.152	1.05	0	3.76	0	3377	3378	2327	5	0	2890	854	0	665	NA	835	NA	1456	NA	"1036752"	NA	3857293	604753	123.823	NA	"uniq"	3818	"4"	1.60532024533574	2.01200137415413e-06	23.5172567912264	9.42898231075697e-05
"backstabbing_carson_0 broken"	43	0	0	0	0	53704	0	0	0	0	821	1895	556760	4033872	39.86	40	661	NA	568	NA	333	NA	560	NA	1	1	663	0	"0 + 2 part"	69	13.561	1.018	0	4.02	0	1101	1101	759	0	0	1842	660	0	568	NA	333	NA	560	NA	"1036758"	NA	4033872	514312	101.529	NA	"uniq"	3680	"4"	1.79610604210073	7.22034628924492e-06	19.1247516034222	2.23996006090134e-05
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	4	677	2412	3961631	49.79	52.46	639	NA	559	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.061	1	0	0	0	5	5	2	0	0	677	639	0	559	NA	2	NA	3	NA	"1036761"	NA	3961631	294618	59.2269	NA	"uniq"	3687	"4"	0	0	11.1551782586516	9.3025e-08
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036764"	NA	2443060	126644	40.4296	NA	"uniq"	2389	"4"	NA	NA	7.77574026016553	NA
"backstabbing_carson_0 broken"	231	0	0	0	0	297356	0	0	0	0	1288	2571	1027080	2312367	27.24	27.16	804	NA	639	NA	475	NA	834	NA	4	4	2837	0	"0 + 0 part"	0	42.255	1.051	0	5.22	0	1964	1965	1381	6	0	2571	804	0	639	NA	475	NA	835	NA	"1036770"	NA	2312367	354166	119.876	NA	"uniq"	2258	"4"	3.89453596603965	5.08236943568174e-06	22.9742510596285	0.000138624613742236
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	1	571	571	2978798	59.37	63.81	571	NA	571	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.019	1.012	0	1418.44	0	1	1	1	0	0	564	564	0	564	NA	1	NA	1	NA	"1036773"	NA	2978798	214205	56.9128	NA	"uniq"	2815	"4"	0	2.48413309982487	10.786481661395	3.61e-08
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	1	515	515	2448719	69.9	66.14	515	NA	515	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	55	0.019	1	0	0	0	2	2	1	0	0	460	460	0	460	NA	1	NA	1	NA	"1036776"	NA	2448719	85318	27.5744	NA	"uniq"	2331	"4"	0	0	5.22628362012955	3.61e-08
"backstabbing_carson_0 broken"	163	0	0	0	0	195588	0	0	0	0	1701	2114	1215290	5342582	70.81	70.76	701	NA	592	NA	670	NA	1143	NA	4	4	3816	0	"0 + 0 part"	0	22.11	1.029	0	5.25	0	2419	2421	1686	4	0	2114	701	0	590	NA	671	NA	1145	NA	"1036779"	NA	5342582	727355	107.139	NA	"uniq"	5050	"4"	3.29139546939414	4.3199565535798e-06	20.4214460348947	2.87391005291005e-05
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036794"	NA	3511526	130887	29.3643	NA	"uniq"	2910	"4"	NA	NA	5.59103079401947	NA
"backstabbing_carson_0 broken"	186	0	0	0	0	219614	0	0	0	0	1768	2038	1284772	4385746	61.02	61.21	719	NA	602	NA	694	NA	1184	NA	1	1	593	0	"0 + 0 part"	0	28.39	1.032	0	4.66	0	2410	2410	1681	2	0	2038	719	0	602	NA	694	NA	1184	NA	"1036797"	NA	4385746	622040	112.449	NA	"uniq"	3697	"4"	0.778348220540298	3.62710270771779e-06	21.2748298693084	4.55877884615385e-05
"backstabbing_carson_0 broken"	1	0	0	0	0	1203	0	0	0	0	4	1203	2881	3598816	59.49	58.65	662	NA	516	NA	2	NA	3	NA	0	0	0	0	"0 + 0 part"	0	0.069	1.165	0	0	0	7	7	4	0	0	1203	662	0	516	NA	2	NA	3	NA	"1036806"	NA	3598816	264313	58.0702	NA	"uniq"	3622	"4"	0	0	11.0166649253532	1.19025e-07
"backstabbing_carson_0 broken"	47	0	0	0	0	55297	0	0	0	0	717	1532	494251	2912276	40.18	40.2	675	NA	579	NA	289	NA	487	NA	1	1	681	0	"0 + 0 part"	0	16.684	1.017	0	2.88	0	966	966	679	0	0	1532	674	0	578	NA	289	NA	487	NA	"1048576"	NA	2912276	380004	103.023	NA	"uniq"	2754	"4"	2.02326348353367	5.82699883257697e-06	19.572526779742	3.88222951185495e-05
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048582"	NA	5549958	289907	40.946	NA	"uniq"	5291	"4"	NA	NA	7.83538361911928	NA
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048657"	NA	3834552	99340	20.4685	NA	"uniq"	3598	"4"	NA	NA	3.88598198694398	NA
"backstabbing_carson_0 broken"	1	0	0	0	0	1154	0	0	0	0	3	1154	2389	3276823	56.51	51.78	678	NA	678	NA	2	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.073	1	0	0	0	4	4	2	0	0	1154	678	0	678	NA	2	NA	2	NA	"1048762"	NA	3276823	171223	41.1296	NA	"uniq"	3057	"4"	0	0	7.83791190430487	1.77633333333333e-07
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048765"	NA	3640212	151444	32.7631	NA	"uniq"	3533	"4"	NA	NA	6.24046072041958	NA
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048768"	NA	3346045	113846	26.8668	NA	"uniq"	3265	"4"	NA	NA	5.10360739320601	NA
"backstabbing_carson_0 broken"	1	0	0	0	0	1025	0	0	0	0	6	1025	3956	3922041	33.14	32.08	628	NA	513	NA	3	NA	5	NA	0	0	0	0	"0 + 0 part"	0	0.101	1	0	0	0	7	7	6	0	0	1025	628	0	513	NA	3	NA	5	NA	"1048771"	NA	3922041	308091	62.3446	NA	"uniq"	3461	"4"	0	0	11.7830614213365	1.70016666666667e-07
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048774"	NA	3963421	157952	30.9729	NA	"uniq"	3688	"4"	NA	NA	5.97786609093508	NA
"backstabbing_carson_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048777"	NA	7000708	308903	34.2886	NA	"uniq"	5593	"4"	NA	NA	6.61868056773686	NA
"backstabbing_carson_0 broken"	0	0	0	0	0	0	0	0	0	0	5	636	2841	8244109	45.3	44.23	550	NA	547	NA	3	NA	4	NA	0	0	0	0	"0 + 0 part"	0	0.034	1	0	0	0	6	6	5	0	0	636	550	0	547	NA	3	NA	4	NA	"1048780"	NA	8244109	604040	57.4647	NA	"uniq"	6802	"4"	0	0	10.9903932614185	2.312e-08
"backstabbing_carson_0 broken"	3	0	0	0	0	3860	0	0	0	0	31	1324	20705	5008860	47.56	50.57	610	NA	544	NA	12	NA	22	NA	0	0	0	0	"0 + 0 part"	0	0.405	1.021	0	4.93	0	35	35	27	0	0	1324	610	0	544	NA	12	NA	22	NA	"1048786"	NA	5008860	413714	65.5235	NA	"uniq"	4413	"4"	0	0.000238106737503019	12.3894658664846	5.29112903225807e-07
"backstabbing_carson_0 broken"	14	0	0	0	0	15835	0	0	0	0	371	1333	240640	4741005	36.27	35.95	634	NA	559	NA	157	NA	258	NA	0	0	0	0	"0 + 0 part"	0	5.028	1.009	0	0.84	0	469	469	337	0	0	1333	634	0	559	NA	157	NA	258	NA	"1048855"	NA	4741005	526909	87.2337	NA	"uniq"	4106	"4"	0	3.4906914893617e-06	16.6708008112204	6.81422749326145e-06
"backstabbing_carson_0 broken"	1	0	0	0	0	2126	0	0	0	0	27	2126	16825	8112504	70.21	70.3	561	NA	531	NA	12	NA	19	NA	0	0	0	0	"0 + 0 part"	0	0.207	1	0	5.94	0	32	32	25	1	0	2126	561	0	531	NA	12	NA	19	NA	"1048864"	NA	8112504	651266	63.1052	NA	"uniq"	6973	"4"	0	0.000353046062407132	12.041892367634	1.587e-07
