"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"jolly_euclid_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"4"	NA	NA	1.62288975707423	NA
"jolly_euclid_1"	23	20	19	18	17	4131684	4124453	4118541	4101117	4073802	23	527463	4131684	4107985	65.68	65.68	306149	306149	168683	168683	6	6	10	10	3	3	285650	1	"0 + 0 part"	0	99.588	1.01	0	0.02	0	"8083 + 68 part"	4058	4095	3683	510	39	527463	306149	306149	168683	168683	6	6	10	10	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"4"	0.726096187414139	4.84064124942759e-09	49.1833465798926	0.0431207380173913
"jolly_euclid_1"	574	34	15	6	1	1511430	444710	319399	209902	51486	683	51486	1598495	3268305	35.78	35.77	2594	NA	1647	NA	142	NA	336	NA	12	10	50814	0	"0 + 0 part"	0	46.596	1.05	0	34.34	0.33	"1264 + 1108 part"	1901	1917	1568	139	10	51486	2569	0	1630	NA	146	NA	342	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"4"	7.50706132956312	2.14827071714331e-05	75.253411171846	0.00031788978272328
"jolly_euclid_1"	1	0	0	0	0	1772	0	0	0	0	7	1772	5462	3125442	65.23	68.22	618	NA	535	NA	3	NA	5	NA	0	0	0	0	"0 + 0 part"	0	0.175	1	0	0	0	"6 + 17 part"	9	9	9	0	0	1772	618	0	535	NA	3	NA	5	NA	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"4"	0	0	7.22916950626503	4.375e-07
"jolly_euclid_1"	662	314	139	12	4	4604611	3664720	2421528	672864	427489	730	136078	4657458	5192961	66.99	66.83	10477	9241	5601	4039	130	158	282	365	19	16	169686	1	"0 + 5 part"	1078	84.442	1.062	0	51.77	0.93	"5316 + 844 part"	5057	5144	4349	513	32	136078	10321	9110	5526	3982	133	161	288	374	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"4"	4.07947854816941	1.11155054967753e-05	7.4518757217703	0.000976774159452055
"jolly_euclid_1"	189	55	19	2	0	841149	562170	301348	51901	0	356	26228	955676	4767709	64.3	67.04	6464	NA	2163	NA	41	NA	104	NA	15	12	108932	0	"0 + 6 part"	71521	17.849	1.039	0	182.73	4.23	"879 + 509 part"	1233	1239	870	97	9	23348	4674	0	1218	NA	54	NA	160	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"4"	15.6956960308724	0.000191204969048087	23.712867123392	8.94906744382022e-05
"jolly_euclid_1"	49	38	27	6	0	634498	604505	525188	180579	0	52	37549	636982	5190212	65.54	66.83	18708	NA	13151	NA	13	NA	23	NA	21	16	208999	1	"0 + 3 part"	573	11.168	1.099	0	36.06	0.52	"820 + 92 part"	685	722	561	71	1	37549	15609	0	11109	NA	14	NA	26	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"4"	32.9679645578682	5.66107048550822e-05	29.6489623159902	0.000239854276923077
"jolly_euclid_1"	37	31	27	26	23	7852457	7833935	7805150	7784195	7674860	41	936092	7854885	7278430	65.87	65.87	436316	465241	264937	342019	6	5	11	10	18	13	3588412	17	"0 + 3 part"	183	99.276	1.087	0	1.41	0.28	"9223 + 34 part"	6344	6848	6329	1291	158	936092	382991	386054	182320	264937	8	7	14	12	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"4"	2.29156760410878	1.79506128988521e-07	124.634124392211	0.0240383516487805
"jolly_euclid_1"	28	25	25	22	20	3687829	3683691	3683691	3622451	3557366	30	767019	3689410	3480877	73.28	73.29	182443	194885	135915	137474	5	4	11	10	14	9	1044545	3	"0 + 1 part"	7	99.75	1.063	0	1.99	0	"6050 + 40 part"	3232	3427	3148	484	50	766457	174772	174772	126891	133499	5	5	12	11	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"4"	3.79464467218336	5.39381635546063e-07	243.644159216198	0.033166875
"jolly_euclid_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"4"	NA	NA	0.727716796774924	NA
"jolly_euclid_1"	1636	4	0	0	0	2625944	22159	0	0	0	2977	5915	3616510	4566645	68.94	68.92	1347	1149	963	617	934	1316	1724	2635	0	0	0	0	"0 + 1 part"	36	75.15	1.054	0	4.95	0	"2013 + 4031 part"	5637	5646	4238	110	3	5915	1347	1149	963	617	934	1316	1725	2635	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"4"	0	1.36872288477012e-06	18.3149226620418	0.000189705156197514
"jolly_euclid_1"	10	0	0	0	0	24618	0	0	0	0	10	4709	24618	2975898	45.75	46.71	3910	NA	1692	NA	3	NA	6	NA	1	1	4709	0	"0 + 1 part"	37	0.826	1	0	634.69	8.14	"12 + 17 part"	26	26	20	3	0	4079	3343	0	1692	NA	4	NA	6	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"4"	40.6206840523194	0.0257815419611666	6.08171046185051	6.82276e-06
"jolly_euclid_1"	0	0	0	0	0	0	0	0	0	0	1	544	544	7207331	47.79	65.81	544	NA	544	NA	1	NA	1	NA	1	1	544	0	"0 + 0 part"	0	0.006	1.301	0	0	0	"0 + 0 part"	1	1	0	0	0	349	349	0	69	NA	1	NA	2	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"4"	1838.23529411765	0	2.05975693359997	3.6e-09
"jolly_euclid_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"4"	NA	NA	7.55103338717007	NA
"jolly_euclid_1"	352	171	63	2	0	2104357	1646983	867997	55382	0	387	27831	2131039	2413510	30.93	30.86	8823	7769	5531	3614	84	102	162	210	19	17	137251	0	"0 + 9 part"	1313	78.253	1.128	0	73.91	0.32	"3167 + 409 part"	2650	2726	2051	192	14	27831	8190	7117	5232	3489	87	105	168	218	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"4"	8.91583870590824	3.46826125659831e-05	124.629813010926	0.0015823080126615
"jolly_euclid_1"	33	5	0	0	0	93917	36397	0	0	0	44	8536	102215	2296439	30.59	30.92	3126	NA	1602	NA	9	NA	20	NA	4	4	24650	0	"0 + 0 part"	0	4.398	1.013	0	243.55	1.98	"184 + 147 part"	146	146	104	7	0	8536	2929	0	1521	NA	10	NA	22	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"4"	39.1331996282346	0.00238272269236413	43.1714929070618	4.39600090909091e-05
"jolly_euclid_1"	565	27	0	0	0	1314783	166067	0	0	0	700	8826	1421554	3363445	35.79	35.83	2377	NA	1644	NA	197	NA	376	NA	1	1	2185	0	"0 + 0 part"	0	40.116	1.054	0	207.07	1.63	"2109 + 1380 part"	2318	2334	1552	54	0	8826	2377	0	1620	NA	197	NA	377	NA	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"4"	0.703455514176739	0.000145664533320577	141.022062201106	0.000229899065142857
"jolly_euclid_1"	107	3	0	0	0	215512	16341	0	0	0	181	5843	268082	3524378	35.81	35.79	1748	NA	1225	NA	49	NA	95	NA	0	0	0	0	"0 + 0 part"	0	7.566	1.005	0	216.76	0	"328 + 345 part"	442	442	278	8	0	5843	1748	0	1225	NA	49	NA	95	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"4"	0	0.00080855857536127	28.5352053610595	3.16267160220994e-05
"jolly_euclid_1"	133	4	0	0	0	294981	26716	0	0	0	165	7295	318989	3374338	36.05	35.84	2309	NA	1575	NA	48	NA	90	NA	3	2	5597	0	"0 + 0 part"	0	9.323	1.015	0	283.86	0.95	"445 + 309 part"	552	552	348	7	1	7295	2282	0	1544	NA	49	NA	91	NA	"evo_1049056.015"	NA	3374338	1602347	33.889343	NA	"strain"	4744	"4"	9.40471301518234	0.000889873945496553	71.2293937358972	5.26777751515152e-05
"jolly_euclid_1"	10	0	0	0	0	20088	0	0	0	0	15	4074	23364	3382970	35.91	35.84	2004	NA	1284	NA	5	NA	8	NA	1	1	2410	0	"0 + 0 part"	0	0.689	1.002	0	917.9	4.29	"15 + 21 part"	38	38	26	1	0	4074	2004	0	1284	NA	5	NA	8	NA	"evo_1049056.031"	NA	3382970	149277	3.146084	NA	"strain"	3750	"4"	42.8008902585174	0.0392869371682931	6.6189029166679	3.16480666666667e-06
"jolly_euclid_1"	64	4	2	0	0	128675	36052	20721	0	0	134	10618	181511	3264668	35.57	35.82	1404	NA	941	NA	33	NA	72	NA	8	6	43275	0	"0 + 0 part"	0	5.286	1.062	0	158.77	4.64	"152 + 301 part"	269	273	201	7	0	6415	1343	0	918	NA	39	NA	80	NA	"evo_1049056.039"	NA	3264668	21546	0.470507	NA	"strain"	3021	"4"	44.0744638066013	0.00087471282732176	0.989962838487711	2.08520865671642e-05
"jolly_euclid_1"	5	0	0	0	0	6583	0	0	0	0	78	1738	50694	3384405	46.93	46.7	599	NA	536	NA	32	NA	54	NA	0	0	0	0	"0 + 0 part"	0	1.496	1.001	0	19.75	0	"31 + 156 part"	108	108	61	0	0	1738	599	0	536	NA	32	NA	54	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"4"	0	0.00038959245670099	18.1649802550227	2.86925128205128e-06
"jolly_euclid_1"	721	113	12	0	0	2357212	803713	139985	0	0	824	15781	2437579	3211060	46.72	46.7	3788	2966	2485	763	209	324	406	780	1	1	5824	3	"0 + 1 part"	114	69.559	1.091	0	160.19	0.4	"3576 + 1248 part"	3265	3290	2617	129	4	15781	3758	2949	2481	763	210	325	407	781	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"4"	0.410243114171889	6.5716844459195e-05	68.6458832908759	0.000587191077791262
"jolly_euclid_1"	114	13	4	0	0	328018	113824	55894	0	0	150	19630	353768	3098187	46.69	46.68	3169	NA	1942	NA	30	NA	67	NA	1	1	5824	1	"0 + 0 part"	0	11.182	1.021	0	282.01	1.44	"498 + 306 part"	478	478	387	15	1	19490	3021	0	1907	NA	31	NA	69	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"4"	2.82671129101558	0.000797160851179304	33.3701290464391	8.33580826666667e-05
"jolly_euclid_1"	16	4	1	1	0	73301	47306	29140	29140	0	31	29140	83559	3083256	46.79	46.67	5955	NA	1825	NA	3	NA	9	NA	1	1	4709	0	"0 + 0 part"	0	2.71	1	0	195.07	0	"125 + 71 part"	107	107	83	5	0	29139	5955	0	1781	NA	3	NA	10	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"4"	11.9675917615098	0.00233451812491772	24.4198989639524	2.36906451612903e-05
"serene_shockley_0 broken"	47	40	40	34	25	5539099	5526097	5526097	5411821	5074631	48	496276	5539869	6278004	66.54	66.49	287584	246855	131238	91697	8	9	15	20	22	16	2724953	0	"0 + 2 part"	313	84.994	1.038	0	0.09	0	"10131 + 95 part"	4919	5116	4687	721	66	496276	158200	152275	94467	54053	11	13	22	29	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"4"	3.97121303770901	1.62458715179005e-08	98.7512591581656	0.0150499584083333
"serene_shockley_0 broken"	0	0	0	0	0	0	0	0	0	0	8	997	5415	4620491	59.41	62.12	603	NA	581	NA	4	NA	6	NA	0	0	0	0	"0 + 0 part"	0	0.117	1	0	18.47	0	"1 + 18 part"	11	11	9	0	0	997	603	0	580	NA	4	NA	6	NA	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"4"	0	0.00341089566020314	10.9315330340434	1.711125e-07
"serene_shockley_0 broken"	17	0	0	0	0	20377	0	0	0	0	606	1610	389089	4900391	41.48	41.31	620	NA	551	NA	254	NA	421	NA	0	0	0	0	"0 + 1 part"	14	7.846	1.012	0	8.32	0	"84 + 920 part"	751	751	549	0	0	1610	620	0	551	NA	254	NA	421	NA	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"4"	0	2.13832824880683e-05	17.7359010740163	1.01583689768977e-05
"serene_shockley_0 broken"	0	0	0	0	0	0	0	0	0	0	1	549	549	3289345	54.46	68.33	549	NA	549	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.017	1	0	0	0	"0 + 0 part"	NA	NA	NA	NA	NA	549	549	0	549	NA	1	NA	1	NA	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"4"	0	0	5.37877601771781	2.89e-08
"serene_shockley_0 broken"	77	68	62	50	42	6896969	6876345	6834103	6626291	6325685	78	756354	6897617	7281938	53.14	53.04	169621	166120	90745	75194	12	13	25	29	20	16	1277641	1	"0 + 3 part"	1044	89.238	1.061	0	1.14	0.15	"7368 + 103 part"	5476	5755	5092	910	144	756033	163705	159946	82070	68075	13	14	27	31	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"4"	2.89955212068168	1.65274470878856e-07	91.024470408839	0.0102095136461538
"serene_shockley_0 broken"	18	6	2	0	0	88844	61337	28762	0	0	22	17621	91573	2199979	29.83	30.96	8030	NA	3192	NA	4	NA	8	NA	1	1	17621	0	"0 + 2 part"	322	4.092	1.014	0	659.86	0	"60 + 34 part"	120	120	89	6	0	10917	8030	0	3094	NA	5	NA	9	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"4"	10.9202494184967	0.00720583578128924	15.061780135174	7.61112e-05
"serene_shockley_0 broken"	1	0	0	0	0	1821	0	0	0	0	12	1821	8689	4677460	43.62	40.62	662	NA	545	NA	5	NA	8	NA	0	0	0	0	"0 + 0 part"	0	0.186	1	0	57.54	0	"0 + 23 part"	13	13	7	0	0	1821	662	0	545	NA	5	NA	8	NA	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"4"	0	0.00662216595695707	11.208455016184	2.883e-07
"serene_shockley_0 broken"	20	18	18	17	14	2653287	2649544	2649544	2638254	2532651	20	447530	2653287	2659575	46.82	46.82	219069	219069	115490	115490	4	4	8	8	5	5	445541	0	"0 + 1 part"	18	97.295	1.025	0	0.35	0	"5742 + 46 part"	2365	2420	2164	373	46	447504	198025	198025	115490	115490	4	4	8	8	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"4"	1.8844550174934	1.31911851224538e-07	460.713347057331	0.047331585125
"serene_shockley_0 broken"	0	0	0	0	0	0	0	0	0	0	1	593	593	3184472	61.38	61.56	593	NA	593	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.019	1	0	0	0	"0 + 3 part"	1	1	1	0	0	593	593	0	593	NA	1	NA	1	NA	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"4"	0	0	5.7556794344557	3.61e-08
"serene_shockley_0 broken"	0	0	0	0	0	0	0	0	0	0	7	692	4029	2638923	30.55	27.72	550	NA	526	NA	4	NA	6	NA	0	0	0	0	"0 + 1 part"	41	0.151	1	0	0	0	"2 + 16 part"	8	8	6	0	0	651	550	0	526	NA	4	NA	6	NA	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"4"	0	0	10.8776762338272	3.25728571428571e-07
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"4"	NA	NA	2.6716214059711	NA
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"4"	NA	NA	2.749110714233	NA
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"4"	NA	NA	2.12568111265478	NA
"serene_shockley_0 broken"	2284	126	2	0	0	5533294	787824	27846	0	0	2904	15209	6007656	6467702	54.94	54.95	2580	2417	1654	1455	775	867	1501	1722	7	7	15128	1	"0 + 1 part"	62	88.954	1.044	0	3.51	0.02	"3863 + 3124 part"	7091	7113	5660	599	36	15209	2578	2416	1652	1453	775	867	1502	1724	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"4"	1.16517989711794	5.84254491269141e-07	31.1282430761343	0.000272479824931129
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"4"	NA	NA	6.63548895976891	NA
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"4"	NA	NA	1.62288975707423	NA
"serene_shockley_0 broken"	95	89	81	47	22	3735436	3722307	3663608	3095686	2245513	96	238428	3736409	4107985	65.7	65.68	57722	55953	31818	25251	16	19	37	47	2	2	218681	0	"0 + 1 part"	94	88.144	1.032	0	1.38	0	"6919 + 180 part"	3675	3760	3364	450	35	238426	57722	55952	31818	25248	16	19	37	47	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"4"	0.535273306535767	3.69338581509679e-07	49.1833465798926	0.00809308826666667
"serene_shockley_0 broken"	629	22	13	5	0	1414287	367650	299857	192880	0	856	44197	1594791	3268305	35.86	35.77	1957	NA	1301	NA	188	NA	441	NA	7	6	38952	1	"0 + 1 part"	99	46.917	1.04	0	21.72	0.13	"1132 + 1326 part"	2028	2035	1650	117	6	44197	1953	0	1299	NA	192	NA	446	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"4"	4.38928988187167	1.36193394620361e-05	75.253411171846	0.00025715010385514
"serene_shockley_0 broken"	0	0	0	0	0	0	0	0	0	0	2	869	1387	3125442	63.37	68.22	869	NA	518	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.044	1	0	0	0	"2 + 5 part"	3	3	3	0	0	869	869	0	518	NA	1	NA	2	NA	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"4"	0	0	7.22916950626503	9.68e-08
"serene_shockley_0 broken"	747	366	140	7	2	4863134	3833186	2169313	279458	117986	846	65933	4939170	5192961	66.88	66.83	9305	8986	5360	4730	172	186	342	379	13	12	141916	0	"0 + 3 part"	571	87.73	1.084	0	77.97	1.32	"5429 + 963 part"	5408	5541	4650	522	35	65933	9142	8702	5343	4694	175	189	347	385	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"4"	2.63202116954873	1.57860531222857e-05	7.4518757217703	0.000909758026004728
"serene_shockley_0 broken"	82	13	6	1	0	265269	158186	104115	31376	0	413	31376	491686	4767709	64.94	67.04	1121	NA	704	NA	64	NA	207	NA	11	11	118553	2	"0 + 2 part"	6626	9.71	1.048	0	252.74	12.96	"358 + 537 part"	792	798	562	27	3	23303	1012	0	672	NA	87	NA	238	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"4"	22.3720016433252	0.000514027245030365	23.712867123392	2.28290799031477e-05
"serene_shockley_0 broken"	38	23	7	1	0	288860	244367	124516	34316	0	44	34316	293620	5190212	65.71	66.83	8792	NA	6607	NA	10	NA	20	NA	9	6	89274	0	"0 + 2 part"	138	5.455	1.038	0	71.35	1.77	"378 + 80 part"	342	352	269	32	0	20380	8115	0	6347	NA	14	NA	24	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"4"	30.651862952115	0.000243001157959267	29.6489623159902	6.76296022727273e-05
"serene_shockley_0 broken"	29	23	20	19	17	6537886	6522537	6505366	6484398	6404884	29	927357	6537886	7278430	65.8	65.87	554039	554039	365939	182323	5	5	8	10	14	11	4340233	17	"0 + 1 part"	57	79.991	1.123	0	0.79	0.26	"6830 + 32 part"	5158	5750	5293	1054	125	752826	437594	430581	212678	171407	6	7	11	14	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"4"	2.14136496108987	1.208341656615e-07	124.634124392211	0.0220640002793103
"serene_shockley_0 broken"	24	22	22	20	19	4270127	4267500	4267500	4236341	4210085	26	768337	4271743	3480877	73.31	73.29	279251	539740	164962	230490	4	3	10	6	20	12	1774587	9	"0 + 1 part"	7	99.837	1.23	0	3.28	0.09	"6055 + 40 part"	3238	3936	3606	572	61	766457	236242	507135	133499	174772	5	3	11	7	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"4"	4.68192960110194	7.67836454580718e-07	243.644159216198	0.0383362560346154
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"4"	NA	NA	0.727716796774924	NA
"serene_shockley_0 broken"	33	0	0	0	0	37814	0	0	0	0	707	1613	470647	4566645	68.94	68.92	646	NA	563	NA	291	NA	486	NA	0	0	0	0	"0 + 0 part"	0	10.137	1.017	0	1.94	0	"89 + 1240 part"	988	988	681	0	0	1613	646	0	563	NA	291	NA	486	NA	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"4"	0	4.12198526708977e-06	18.3149226620418	1.45344793493635e-05
"serene_shockley_0 broken"	6	0	0	0	0	14080	0	0	0	0	8	3562	15689	2975898	46.1	46.71	2221	NA	1376	NA	3	NA	5	NA	0	0	0	0	"0 + 2 part"	65	0.525	1	0	486.43	0	"9 + 10 part"	21	21	16	1	0	3562	2221	0	1339	NA	3	NA	5	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"4"	0	0.0310045254637007	6.08171046185051	3.4453125e-06
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"4"	NA	NA	2.05975693359997	NA
"serene_shockley_0 broken"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"4"	NA	NA	7.55103338717007	NA
"serene_shockley_0 broken"	231	129	71	15	2	2052343	1817062	1397051	543583	105315	251	54092	2068573	2413510	30.93	30.86	13812	12186	8505	5024	41	54	88	128	13	13	197839	0	"0 + 5 part"	597	79.909	1.072	0	30.02	0.1	"3300 + 283 part"	2486	2593	1942	200	14	54092	13572	11709	8039	4968	43	57	92	133	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"4"	6.28452561258413	1.45124199145981e-05	124.629813010926	0.00254400329920319
"serene_shockley_0 broken"	8	2	1	0	0	39749	20099	13201	0	0	13	13201	43682	2296439	31.2	30.92	4541	NA	4022	NA	3	NA	5	NA	1	1	3604	0	"0 + 0 part"	0	1.902	1.002	0	457.82	2.29	"63 + 43 part"	51	51	41	4	0	13201	4541	0	4022	NA	3	NA	5	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"4"	22.8927246920929	0.0104807472185339	43.1714929070618	2.78277230769231e-05
"serene_shockley_0 broken"	589	144	16	0	0	2219832	1042644	191180	0	0	633	17147	2253745	3363445	35.82	35.83	4738	3039	3023	NA	162	309	311	NA	2	2	18242	0	"0 + 0 part"	0	63.433	1.057	0	99.97	0.89	"4078 + 1216 part"	3469	3499	2371	97	0	17147	4731	3030	2998	NA	163	310	313	NA	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"4"	0.887411841179903	4.43572808813774e-05	141.022062201106	0.000635662794470774
"serene_shockley_0 broken"	58	9	4	0	0	196443	86803	54470	0	0	82	17862	212725	3524378	35.48	35.79	3407	NA	2044	NA	14	NA	34	NA	0	0	0	0	"0 + 0 part"	0	6.036	1	0	176.29	0.47	"313 + 170 part"	327	327	229	9	0	17862	3407	0	2044	NA	14	NA	34	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"4"	0	0.000828722529086849	28.5352053610595	4.44308487804878e-05
